"ID","povertyRatio24","logPovertyRatio24","inPoverty24","college24","sex","birthYear","isLessAge14R1","isBlack","isHispanic","hasSibling","maxParentEducation","avgPovertyRatio18","logAvgPovertyRatio18","inPoverty18","livesWithMom","momSupport","momStrict","livesWithDad","dadSupport","dadStrict","safeEnv","pctPeersPositive","pctPeersNegative","schoolAbsent","schoolLate","schoolEnvironment","schoolViolence","teacherQuality","liesCheats","negativeEmotions","positiveOutlook"
321,6.11,1.8099267731835,0,0,0,1,0,0,0,0,12,9.02,2.19944433407453,0,1,1,1,1,1,1,0,0.3875,0.64,6,0,1,1,1,0,0,0
322,6.98,1.94304891677428,0,1,1,2,1,0,0,1,13,2.22,0.797507195884188,0,1,1,1,0,0,0,1,0.5,0.17,2,0,6,0,4,1,1,7
323,26.27,3.26842760369745,0,0,0,0,0,0,0,0,14,9.43,2.24389609664537,0,1,0,1,0,0,0,0,0.775,0.22,4,0,4,0,2,0,0,0
325,0,-4.60517018598809,1,1,0,4,1,0,0,0,13,3.37,1.21491274436427,0,1,1,1,0,0,0,1,0.5,0.09,5,0,9,0,4,0,1,6
327,7,1.94591014905531,0,1,1,3,1,0,0,0,18,5.57,1.71739505393919,0,1,2,0,1,2,1,1,0.5625,0.05,1,0,7,1,4,0,1,9
337,17.21,2.84549061022345,0,0,0,3,1,0,0,1,16,7.035,1.95089769056635,0,1,2,0,1,2,0,0,0.5625,0.05,2,10,9,0,4,0,0,9
339,6.68,1.89911798754855,0,1,1,1,0,0,0,1,11,0.82,-0.198450938723838,1,1,0,1,1,2,1,0,0.5,0.17,0,0,5,0,4,0,0,0
340,1.34,0.29266961396282,0,0,0,1,0,0,0,1,11,0.83,-0.186329578191493,1,1,2,0,1,2,0,1,0.375,0.05,1,0,6,0,4,0,0,0
342,6.45,1.86408013080768,0,0,0,2,1,0,0,1,16,1.99,0.688134638736401,0,0,0,0,1,1,0,1,0.15,0.09,7,10,6,1,4,1,1,6
343,0.54,-0.616186139423817,1,0,0,4,1,0,0,1,16,0.33,-1.10866262452161,1,0,0,0,1,2,0,1,0.7875,0.37,2,1,7,1,4,0,0,7
344,0,-4.60517018598809,1,0,0,4,1,0,0,1,16,0.805,-0.216913001563574,1,0,0,0,1,2,1,1,0.15,0.05,2,4,6,1,4,0,0,8
345,0.82,-0.198450938723838,1,0,0,4,1,0,0,1,16,0.4,-0.916290731874155,1,1,2,1,1,2,1,0,0.55,0.23,3,1,4,1,5,1,1,4
346,4.01,1.38879124131848,0,0,0,4,1,0,1,1,12,0,-4.60517018598809,1,1,2,1,0,0,0,0,0.5625,0.09,3,0,6,1,4,0,2,8
350,3.8,1.33500106673234,0,0,0,4,1,0,0,0,12,2.57,0.943905898907128,0,1,2,1,1,1,1,1,0.2125,0.05,5,0,7,0,4,0,1,6
353,1.5,0.405465108108164,0,0,1,2,1,0,1,1,10,0.396666666666667,-0.924658981544672,1,1,2,1,1,2,0,1,0.625,0.35,2,0,5,1,6,1,1,7
355,2.96,1.08518926833597,0,0,1,0,0,0,1,1,11,0.13,-2.04022082852655,1,1,1,1,1,0,1,0,0.575,0.31,4,0,7,1,6,0,0,0
356,0.25,-1.38629436111989,1,0,1,2,1,0,1,1,11,1.39,0.3293037471426,0,1,2,0,1,2,0,1,0.6125,0.31,4,0,4,0,4,1,0,6
357,5.11,1.63119940421561,0,0,0,1,0,0,1,1,6,1.135,0.126632650933366,0,1,2,0,1,1,1,0,0.3125,0.17,1,0,6,1,5,0,0,0
358,5.29,1.66581824587021,0,0,0,3,1,0,1,1,6,2.5,0.916290731874155,0,1,1,1,1,1,1,1,0.8,0.18,7,0,5,1,4,0,1,7
359,7.26,1.9823798288367,0,0,1,3,1,0,1,1,6,2.135,0.758466646680588,0,1,1,0,1,1,0,0,0.725,0.09,4,1,6,1,4,1,0,7
362,3.76,1.3244189574018,0,0,1,1,0,0,1,1,4,1.475,0.388657989791783,0,1,2,0,1,2,0,1,0.725,0.27,4,0,8,0,3,0,0,0
363,9.47,2.24812890719799,0,0,1,3,1,0,1,1,4,1.895,0.63921883853439,0,1,1,1,1,1,1,1,0.85,0.09,6,0,6,0,4,1,1,7.5
365,1.52,0.418710334858185,0,0,1,2,1,0,1,1,12,0.833333333333333,-0.182321556793955,1,1,0,1,0,0,0,0,0.5,0.64,4,16,3,1,4,1,2,5
366,6.99,1.94448055624572,0,0,1,0,0,0,1,1,9,0,-4.60517018598809,1,1,2,0,1,2,0,0,0.625,0.4,0,1,4,0,4,0,0,0
367,4.35,1.47017584510059,0,0,0,1,0,0,1,1,9,2.67,0.982078472412158,0,1,2,0,1,2,0,1,0.375,0.4,2,1,6,1,4,0,0,0
368,1.51,0.412109650826833,0,0,1,1,0,0,1,1,6,0.53,-0.63487827243597,1,1,2,1,1,2,1,1,0.7375,0.37,4,2,8,1,5,0,0,0
371,0.96,-0.0408219945202552,1,0,1,2,1,0,1,1,0,2.48666666666667,0.91094312554756,0,1,1,1,0,0,0,1,0.375,0.36,5,0,3,1,3,0,2,5
373,0.7,-0.356674943938732,1,0,1,4,1,0,1,1,10,0.33,-1.10866262452161,1,1,0,1,0,0,0,1,0.25,0.05,1,0,7,1,3,1,2,6
374,4.77,1.56234630490025,0,0,1,1,0,0,0,0,14,3.35,1.20896034583698,0,1,2,1,0,0,0,1,0.2125,0.73,0,5,0,0,1,0,0,0
376,3.84,1.34547236659964,0,0,0,1,0,1,0,0,12,3.88,1.35583515363518,0,1,2,1,1,2,1,0,0.85,0.35,0,0,6,1,4,0,0,0
377,0.26,-1.34707364796661,1,0,1,4,1,1,0,1,12,0,-4.60517018598809,1,1,2,1,1,2,1,0,0.8375,0.05,2,1,3,0,1,0,0,7
378,4.03,1.39376637595859,0,0,0,4,1,1,0,0,16,5.54,1.71199450075919,0,1,2,1,1,2,1,0,0.7375,0.05,2,0,4,0,5,0,0,8
388,1.5,0.405465108108164,0,0,1,2,1,0,1,1,5,0.915,-0.0888312137066157,1,1,2,0,1,2,0,1,0.325,0.4,10,10,7,0,3,0,1,7
390,3.08,1.12492959698548,0,0,1,3,1,0,0,1,15,1.38,0.322083499169113,0,1,0,1,0,0,0,0,0.3875,0.5,3,10,8,1,4,1,1,5
393,0,-4.60517018598809,1,0,0,3,1,0,1,1,0,2.55,0.936093359170335,0,0,0,0,1,1,0,0,0.375,0.09,2,1,6,0,5,0,0,8
395,3.4,1.22377543162212,0,0,0,4,1,0,0,1,14,4.4,1.48160454092422,0,1,2,1,1,2,1,1,0.8375,0.09,0,0,6,1,4,1,1,7
396,0.36,-1.02165124753198,1,0,0,3,1,0,0,1,12,3.93,1.36863942588117,0,1,2,0,1,1,0,1,0.375,0.3,3,0,6,1,4,2,0,11
397,2.46,0.900161349944271,0,0,0,2,1,0,1,1,14,6.48,1.86872051036418,0,1,1,1,1,1,0,1,0.1,0.45,9,3,6,1,4,0,1,4
401,19.37,2.9637254774189,0,0,0,4,1,0,0,1,13,7.295,1.98718918197475,0,0,0,0,1,2,1,1,0.675,0.05,5,0,7,1,6,0,0,7
402,8.48,2.13771044980381,0,0,1,4,1,0,0,1,12,0,-4.60517018598809,1,1,2,0,1,2,1,1,0.5625,0.17,1,2,2,0,5,0,1,5
403,0.77,-0.261364764134408,1,0,1,4,1,1,0,1,14,1.05,0.048790164169432,0,1,1,0,1,1,0,1,0.625,0.14,0,2,5,0,4,1,0,8
404,4.42,1.48613969608961,0,1,0,0,0,0,0,1,14,1.87,0.625938430866495,0,1,2,0,1,2,0,1,0.2625,0.13,3,0,5,0,4,0,0,0
405,0.97,-0.0304592074847086,1,0,0,1,0,0,0,1,14,2.22,0.797507195884188,0,1,0,1,1,1,1,0,0.1,0.31,3,0,4,0,3,0,0,0
406,0.48,-0.7339691750802,1,0,1,3,1,0,0,1,14,2.22,0.797507195884188,0,1,2,1,1,2,1,1,0.6125,0.09,0,0,5,0,5,0,0,10
407,0.88,-0.127833371509885,1,0,1,1,0,0,1,1,12,0.31,-1.17118298150295,1,1,1,0,0,0,0,0,0.4375,0.55,10,0,4,0,4,0,0,0
414,0.26,-1.34707364796661,1,0,1,0,0,1,0,0,11,0.24,-1.42711635564015,1,1,1,0,0,0,0,1,0.2625,0.55,10,0,4,0,3,0,0,0
415,20.29,3.01012815383772,0,1,1,1,0,0,0,1,14,9.43,2.24389609664537,0,1,2,0,1,2,0,0,0.5,0.6,10,0,5,1,4,0,0,0
417,3.13,1.14103300455206,0,1,1,3,1,0,0,1,16,16.27,2.78932292123095,0,1,2,0,1,2,1,1,0.425,0.69,11,8,4,1,3,1,0,9
421,20.29,3.01012815383772,0,0,0,2,1,0,0,0,16,2.61,0.959350221334602,0,1,2,0,1,2,0,1,0.3875,0.36,7,6,6,0,4,0,0,4
422,5.77,1.75267208052001,0,1,0,1,0,0,0,1,20,6.47,1.86717610851281,0,1,2,1,1,2,1,0,0.3875,0.6,2,3,5,0,3,0,0,2
423,3.31,1.19694818938897,0,0,1,4,1,0,0,1,20,6.47,1.86717610851281,0,1,2,0,1,2,0,0,0.5,0.09,15,0,2,1,4,1,0,11
424,6.66,1.8961194845523,0,1,1,4,1,0,1,1,17,2.925,1.07329448068382,0,1,2,0,1,2,0,1,0.5,0.13,2,3,7,0,5,0,0,6
425,3.59,1.27815220250019,0,1,1,2,1,0,0,1,16,6.16,1.81807677754543,0,1,2,1,1,2,1,0,0.2,0.45,3,3,2,1,3,1,2,4
426,0.64,-0.446287102628419,1,0,1,0,0,0,1,0,12,8.07,2.08815348228186,0,1,2,0,1,2,0,0,0.5,0.14,20,2,6,1,4,0,0,0
430,2.22,0.797507195884188,0,1,0,3,1,0,0,1,16,2.76,1.01523067972906,0,1,2,1,1,2,1,1,0.3875,0.17,4,0,6,0,4,1,0,11
433,1.16,0.148420005118273,0,0,1,4,1,0,1,1,16,1.55,0.438254930931155,0,1,0,0,1,1,1,1,0.375,0.09,4,2,7,0,4,0,1,8
434,1.64,0.494696241836107,0,0,0,2,1,0,0,1,16,10.465,2.34803635589796,0,1,1,1,1,1,1,0,0.3125,0.73,8,1,5,1,3,1,2,7
437,3.56,1.26976054486394,0,0,1,1,0,0,1,1,12,1.59,0.46373401623214,0,1,2,1,1,2,1,1,0.5,0.35,4,1,7,0,5,0,0,0
438,0.67,-0.400477566597125,1,0,0,3,1,0,1,1,12,0.93,-0.0725706928348354,1,1,2,1,1,1,1,1,0.275,0.13,20,5,5,0,4,0,0,7
439,1.88,0.631271776841858,0,0,1,4,1,0,1,1,12,0.93,-0.0725706928348354,1,1,2,1,1,2,1,1,0.5,0.3,23,0,6,0,4,0,0,6
440,3.04,1.11185751541813,0,0,0,0,0,0,1,1,9,0.485,-0.723606388044654,1,1,2,1,1,2,0,0,0.325,0.4,2,4,5,1,3,0,0,0
443,0.57,-0.562118918153541,1,0,0,0,0,0,1,1,12,0.94,-0.0618754037180875,1,1,2,0,1,1,0,1,0.725,0.05,5,14,3,0,4,0,0,0
446,1.71,0.536493370514568,0,0,0,3,1,0,1,1,12,1.42,0.350656871613169,0,1,2,1,1,0,1,1,0.3875,0.32,1,0,7,1,4,0,1,6
450,2.97,1.08856195281461,0,0,1,0,0,0,1,1,6,0.54,-0.616186139423817,1,1,1,0,1,1,1,0,0.5625,0.45,8,2,4,0,4,0,0,0
451,2.47,0.904218150639886,0,0,0,3,1,0,1,1,6,0.755,-0.281037529733112,1,1,2,1,1,2,1,1,0.45,0.5,20,15,3,1,4,1,0,6
452,0.67,-0.400477566597125,1,0,1,1,0,0,1,1,12,0.585,-0.536143431750281,1,1,2,0,1,2,0,1,0.721875,0.3255,75,0,6,1,4,0,0,0
453,0.22,-1.51412773262978,1,0,1,2,1,0,1,1,12,0.38,-0.967584026261706,1,1,1,0,1,0,0,0,0.275,0.41,10,5,3,1,4,2,2,7
454,0.93,-0.0725706928348354,1,0,0,2,1,0,1,1,6,0.89,-0.116533816255952,1,1,2,1,0,0,0,0,0.5,0.09,2,1,9,0,6,0,0,9
455,3.86,1.35066718347674,0,0,0,4,1,0,1,1,12,2.3525,0.855478592477398,0,1,2,0,1,2,0,0,0.95,0.05,1,0,5,0,6,0,0,7
456,0.92,-0.083381608939051,1,1,0,3,1,0,1,1,12,0.22,-1.51412773262978,1,1,2,1,0,0,0,0,0.325,0.23,0,0,4,1,3,1,0,5
458,6.28,1.83736998048011,0,0,0,2,1,0,1,1,6,1.92,0.65232518603969,0,1,1,1,1,2,1,1,0.55,0.09,2,0,9,0,6,0,0,6
460,1.46,0.378436435720245,0,0,1,1,0,0,1,1,9,0,-4.60517018598809,1,1,2,0,1,2,0,1,0.6125,0.23,7,0,0,1,1,0,0,0
462,1.15,0.139761942375159,0,0,1,1,0,0,1,1,12,0.29,-1.23787435600162,1,1,1,1,1,2,1,1,0.7875,0.22,2,2,8,1,5,0,0,0
467,3.96,1.37624402526639,0,0,1,4,1,0,1,1,10,0.38,-0.967584026261706,1,1,1,0,1,2,0,0,0.8375,0.18,2,0,6,1,4,1,0,6
468,1.38,0.322083499169113,0,0,1,1,0,0,1,1,0,1.01,0.00995033085316809,0,1,2,1,0,0,0,1,0.3875,0.68,2,0,7,0,6,0,0,0
469,0.51,-0.673344553263766,1,0,1,2,1,0,1,1,12,0.915,-0.0888312137066157,1,1,2,0,1,2,0,1,0.4375,0.25,0,0,7,0,5,1,0,7
471,3.55,1.26694760348732,0,0,0,0,0,0,1,1,6,1.1,0.0953101798043249,0,1,1,0,1,2,0,0,0.625,0.72,5,0,7,1,3,0,0,0
472,2.89,1.06125650212434,0,0,1,3,1,0,1,1,6,1.815,0.596085467716814,0,1,1,1,1,1,0,1,0.25,0.2396,8,0,6,0,4,1,0,7
473,1.63,0.488580014818671,0,0,1,2,1,0,1,1,12,0.225,-1.49165487677772,1,1,2,1,0,0,0,0,0.3875,0.74,21,12,6,0,4,1,0,8
476,2.47,0.904218150639886,0,0,0,2,1,1,0,0,12,2.34,0.85015092936961,0,1,2,0,0,0,0,0,0.3875,0.17,1,0,7,1,4,0,1,8
477,3.05,1.11514159061932,0,0,1,2,1,0,1,1,12,2.11,0.746687947487975,0,1,1,1,1,2,1,0,0.1625,0.79,30,10,-2,1,0,1,2,5
478,3.43,1.23256026117785,0,0,1,3,1,0,0,1,12,4.34,1.46787434811231,0,1,2,1,1,2,1,1,0.3875,0.13,7,3,6,1,5,1,0,8
480,1.78,0.576613364303994,0,0,1,0,0,0,1,1,3,0.66,-0.415515443961666,1,1,2,0,0,0,0,1,0.5625,0.31,10,0,4,0,6,0,0,0
482,3.43,1.23256026117785,0,0,0,3,1,1,0,1,0,1.37,0.314810739840034,0,1,2,1,1,1,0,1,0.8375,0.05,2,0,12,0,6,0,0,7
483,0.78,-0.2484613592985,1,1,0,0,0,0,1,1,13,3.34,1.20597080698861,0,1,2,0,0,0,0,0,0.9,0.13,5,0,8,1,6,0,0,0
484,4.19,1.43270073393405,0,1,1,2,1,0,1,1,13,3.295,1.19240616795447,0,1,2,0,0,0,0,0,0.85,0.17,0,0,6,1,5,0,0,9
485,1.15,0.139761942375159,0,1,0,2,1,0,0,1,18,24.58,3.20193310413789,0,1,1,1,1,2,1,0,0.49,0.2091,1,6,2,1,4,0,1,6
486,5.3,1.66770682055808,0,1,1,0,0,0,0,1,14,4.6,1.52605630349505,0,1,2,0,1,2,0,1,0.3125,0.46,7,5,3,0,4,0,0,0
487,19.37,2.9637254774189,0,0,0,4,1,0,0,1,14,4.71,1.54968790802833,0,1,2,1,1,2,0,1,0.8375,0.1691,7,0,4,0,3,1,0,7
488,2.76,1.01523067972906,0,0,1,2,1,0,0,1,14,2.69,0.989541193613748,0,1,1,1,0,0,0,0,0.45,0.54,13,1,6,1,3,1,1,5
490,7.3,1.98787434815435,0,0,0,2,1,0,0,1,17,2.83,1.04027671165515,0,1,2,1,1,1,1,1,0.5,0.05,4,0,6,1,5,0,1,7
496,10.01,2.30358459332713,0,1,0,4,1,0,1,1,12,2.45,0.896088024556636,0,1,1,1,1,2,1,1,0.675,0.09,0,0,10,1,5,1,0,9
498,0.83,-0.186329578191493,1,1,1,0,0,0,0,1,20,3.05,1.11514159061932,0,1,2,1,1,2,1,1,0.5,0.31,5,0,5,0,4,0,0,0
507,11.1,2.40694510831829,0,0,1,4,1,0,0,1,6,2.24,0.806475865866949,0,1,2,0,1,2,1,1,0.5,0.22,0,0,5,1,4,1,1,4
508,4.36,1.47247205736094,0,0,0,1,0,0,1,0,3,2.07,0.727548607277278,0,1,2,1,1,1,0,1,0.325,0.14,10,0,4,0,6,0,0,0
509,10.87,2.38600670113312,0,1,1,4,1,1,0,1,15,0.92,-0.083381608939051,1,1,2,0,1,1,0,1,0.5625,0.09,4,2,8,1,4,1,1,7
512,1.57,0.451075619360217,0,0,1,1,0,0,1,1,4,1.81,0.593326845277734,0,1,2,0,1,2,0,0,0.375,0.27,6,38,8,1,4,0,0,0
513,0.08,-2.52572864430826,1,0,0,2,1,0,1,1,4,1.81,0.593326845277734,0,1,2,1,1,2,1,1,0.4875,0.05,6,4,4,1,4,1,1,7
515,1.58,0.457424847038875,0,0,1,3,1,0,1,1,12,0.77,-0.261364764134408,1,1,1,0,1,1,0,0,0.325,0.21,5,3,7,0,4,0,1,5
516,0.62,-0.478035800943,1,0,0,3,1,0,1,1,12,0.465,-0.765717873394781,1,1,2,1,1,2,1,1,0.2625,0.13,4,0,6,1,4,0,0,7
519,4.02,1.39128190263093,0,0,1,0,0,0,1,1,0,0.685,-0.378336440719912,1,0,0,0,0,0,0,1,0.725,0.63,4.88937492805341,2.39700714204739,9,0,5,0,0,0
521,4.44,1.49065437644413,0,0,0,3,1,0,1,1,8,2.07,0.727548607277278,0,1,1,1,1,1,1,1,0.775,0.257,2,1,3,0,4,1,0,7
522,1.72,0.542324290825362,0,0,0,3,1,0,1,1,12,1.19,0.173953307123438,0,1,2,1,1,1,1,0,0.375,0.09,3,3,8,0,5,0,0,7
524,20.25,3.00815479355255,0,0,0,1,0,0,1,1,12,3.11,1.13462272619114,0,1,2,1,1,1,1,1,0.45,0.36,13,30,8,1,4,0,0,0
525,3.38,1.21787570949493,0,0,0,2,1,0,1,1,9,0.47,-0.755022584278033,1,1,2,1,1,2,1,1,0.5625,0.56,3,0,5,0,4,0,1,6
527,0,-4.60517018598809,1,1,0,1,0,0,0,1,20,10.28,2.33020026002702,0,1,2,1,1,2,1,1,0.5125,0.14,15,3,8,0,3,0,0,0
528,4.59,1.52388002407245,0,0,1,2,1,0,0,1,18,16.27,2.78932292123095,0,1,2,1,1,2,1,1,0.5125,0.4,9,38,3,1,3,1,0,8
529,0.4,-0.916290731874155,1,1,1,2,1,0,1,1,14,0.8,-0.22314355131421,1,1,1,0,0,0,0,1,0.365,0.2436,20,0,5,0,4,0,1,8
530,8.69,2.1621729392773,0,1,1,2,1,0,0,1,16,7.83,2.05796251000271,0,1,2,0,1,2,0,1,0.575,0.13,4,0,7,0,4,1,0,8
533,7.45,2.00821403239147,0,1,1,3,1,0,0,1,12,2.89,1.06125650212434,0,1,2,0,1,2,0,1,0.6875,0.14,2,0,7,0,5,0,1,7
534,5.93,1.78002421300963,0,0,1,1,0,0,1,0,6,3.8,1.33500106673234,0,1,2,1,0,0,0,1,0.2625,0.55,2,0,5,1,4,0,0,0
535,2.81,1.03318448334565,0,1,1,0,0,0,0,1,16,1.69,0.524728528934982,0,1,1,1,1,2,1,1,0.2,0.5,2,0,7,0,6,0,0,0
538,4.79,1.56653041142282,0,0,1,3,1,0,0,1,13,2.31,0.837247524533702,0,1,2,0,0,0,0,1,0.325,0.23,5,2,7,0,5,1,0,7
540,2.86,1.05082162483176,0,0,1,2,1,0,1,1,16,1.475,0.388657989791783,0,1,2,0,0,0,0,1,0.625,0.17,3,0,4,0,4,0,0,9
542,3.79,1.33236601909433,0,1,1,4,1,1,0,0,16,5.48,1.70110510095992,0,1,2,1,1,2,1,0,0.7375,0.13,0,1,8,0,4,1,1,9
543,8.52,2.14241634084122,0,0,0,3,1,0,1,1,8,3.4,1.22377543162212,0,1,1,0,0,0,0,1,0.5,0.36,20,5,4,1,4,0,1,8
544,1.44,0.364643113587909,0,1,0,1,0,0,0,0,19,5.59,1.72097928716701,0,1,2,0,1,2,0,1,0.5125,0.13,0,0,5,1,6,0,0,0
546,4.15,1.42310833424261,0,1,0,0,0,0,0,0,16,2.42,0.883767540168595,0,1,2,1,1,1,1,0,0.4375,0.22,5,0,7,0,4,0,0,0
547,19.37,2.9637254774189,0,1,0,4,1,0,0,0,18,15.21,2.7219531062712,0,1,2,1,1,2,1,0,0.5,0.09,3,3,6,0,5,1,0,7
548,8.33,2.11986345617875,0,0,1,4,1,0,0,0,13,4.99,1.60743590976343,0,1,0,1,1,1,0,0,0.5625,0.46,3,0,2,0,4,0,2,4
549,3.18,1.15688119679209,0,0,0,1,0,0,0,1,16,4.865,1.58206671563797,0,1,0,1,1,2,0,0,0.5,0.46,4,3,8,1,4,0,0,0
555,2.09,0.73716406597672,0,1,0,4,1,0,0,0,16,4.54,1.51292701205326,0,1,2,0,1,2,0,1,0.6125,0.13,0,0,7,1,4,0,0,8
558,10.47,2.34851402488245,0,1,0,2,1,0,0,0,15,4.04,1.39624469197306,0,1,2,0,1,2,0,1,0.325,0.05,3,0,8,0,5,0,0,7
559,5.74,1.74745921033147,0,0,1,4,1,0,0,0,18,5.55,1.71379792775834,0,1,2,1,1,2,1,1,0.5125,0.26,10,0,3,0,5,0,0,11
560,2.04,0.712949807856125,0,0,1,1,0,0,0,1,13,2.65,0.974559639998131,0,1,1,1,1,2,0,1,0.375,0.45,4,0,2,0,3,0,0,0
561,4.68,1.54329810992956,0,0,0,4,1,0,0,1,13,2.08333333333333,0.733969175080201,0,1,2,1,1,2,0,1,0.2625,0.22,0,0,3,1,2,2,1,4
562,4.23,1.44220199305819,0,0,1,3,1,0,1,1,12,1.76,0.56531380905006,0,0,0,0,0,0,0,1,0.5,0.09,0,0,5,0,3,1,1,7
563,0.17,-1.77195684193188,1,0,0,2,1,0,0,1,10,1.575,0.454255272277596,0,1,1,0,0,0,0,1,0.4375,0.77,5,5,3,1,3,1,0,5
564,3.2,1.16315080980568,0,0,0,3,1,0,0,0,13,4.875,1.58412010444981,0,1,2,1,1,2,1,0,0.6125,0.17,2,4,3,0,4,1,0,8
565,2.98,1.09192330051731,0,0,0,2,1,0,1,1,16,0,-4.60517018598809,1,1,2,0,0,0,0,1,0.6125,0.23,4,2,4,0,2,1,1,7
566,5.43,1.69193913394584,0,0,1,2,1,0,1,0,8,1.715,0.539413080617903,0,1,2,0,1,2,0,1,0.4375,0.31,0,3,6,1,4,0,0,7
568,5.93,1.78002421300963,0,0,0,1,0,0,0,1,12,3.74,1.31908561142644,0,1,2,0,1,1,0,1,0.375,0.45,3,0,2,0,1,0,0,0
571,3.95,1.37371557891303,0,0,0,0,0,0,0,1,0,4.82,1.57277392806251,0,1,1,0,0,0,0,1,0.375,0.31,3,0,2,1,4,0,0,0
572,4.15,1.42310833424261,0,0,0,3,1,0,0,1,13,4.735,1.55498172663804,0,1,1,1,0,0,0,1,0.2625,0.31,0,1,3,1,4,0,0,7
573,1.24,0.215111379616945,0,0,1,1,0,0,1,1,8,1.13333333333333,0.125163142954006,0,1,2,0,1,2,1,1,0.375,0.32,10,0,4,1,3,0,0,0
574,0.24,-1.42711635564015,1,0,1,3,1,0,1,1,8,0.88,-0.127833371509885,1,1,2,0,1,2,1,1,0.4375,0.4,3,7,4,1,3,1,0,7
577,2.4,0.8754687373539,0,0,0,4,1,0,0,1,17,4.71,1.54968790802833,0,1,2,0,1,2,0,0,0.5625,0.18,1,0,4,0,4,1,0,7
578,3.18,1.15688119679209,0,0,0,2,1,0,0,1,14,3.435,1.23401692567431,0,1,1,1,1,1,1,1,0.7875,0.09,2,0,9,1,3,1,1,6
579,5.04,1.61740608208328,0,0,1,0,0,0,0,1,12,2.53,0.928219302739429,0,1,1,1,1,2,1,0,0.4875,0.45,3,30,3,0,3,0,0,0
580,2.22,0.797507195884188,0,0,0,3,1,0,0,1,12,2.53,0.928219302739429,0,1,2,0,1,2,0,0,0.5625,0.26,0,0,4,1,4,0,0,8
581,3.48,1.24703229378638,0,0,0,2,1,0,0,1,12,0.855,-0.156653810045377,1,1,2,1,1,2,1,1,0.5,0.46,0,0,5,1,6,1,1,8
582,3.32,1.1999647829284,0,0,1,3,1,0,0,1,12,0.97,-0.0304592074847086,1,1,1,1,1,2,0,1,0.675,0.13,0,0,6,0,5,0,0,10
584,2.89,1.06125650212434,0,1,1,1,0,0,0,1,13,2.43,0.887891257352457,0,1,2,1,1,2,0,0,0.3875,0.55,3,5,4,0,4,0,0,0
585,1.84,0.609765571620894,0,1,1,3,1,0,0,1,13,2.045,0.715397789494765,0,1,2,0,1,2,0,0,0.4375,0.21,3,0,9,0,6,0,1,6
586,0.64,-0.446287102628419,1,0,0,0,0,0,1,1,12,2.5,0.916290731874155,0,1,2,1,1,1,1,0,0.3125,0.31,1,4,4,0,4,0,0,0
587,4.23,1.44220199305819,0,0,1,3,1,0,1,1,12,2.5,0.916290731874155,0,1,1,1,1,1,1,1,0.6125,0.09,1,3,7,1,5,1,1,5
588,0.71,-0.342490308946776,1,0,0,3,1,0,0,1,11,1.02,0.0198026272961797,0,1,2,1,0,0,0,0,0.625,0.95,5,15,5,1,3,2,0,8
589,1.59,0.46373401623214,0,0,0,3,1,0,0,1,11,0.925,-0.0779615414697118,1,1,2,0,0,0,0,1,0.3875,0.45,4,0,3,1,1,1,0,4
590,5.14,1.63705307946707,0,0,0,3,1,0,0,0,12,3.68,1.30291275218084,0,1,2,0,1,2,0,1,0.2625,0.05,6,0,11,0,6,0,1,9
591,8.22,2.10657020906809,0,1,1,2,1,0,1,1,12,0.76,-0.27443684570176,1,1,2,1,0,0,0,1,0.45,0.17,2,1,10,0,6,1,0,7
592,2.33,0.845868267577609,0,0,1,4,1,0,1,1,12,0.76,-0.27443684570176,1,1,2,0,0,0,0,0,0.3125,0.17,2,0,4,0,3,1,0,5
594,0.23,-1.46967597005894,1,0,1,0,0,1,0,1,0,1.68,0.518793793415168,0,1,2,1,0,0,0,1,0.1,0.73,3,3,2,1,4,0,0,0
595,4.16,1.42551507427317,0,0,1,1,0,1,0,1,0,0.84,-0.174353387144778,1,1,2,0,0,0,0,1,0.325,0.46,7,5,4,1,1,0,0,0
598,4.21,1.43746264769429,0,1,0,1,0,0,1,0,12,3.3,1.19392246847243,0,1,2,1,1,2,0,0,0.375,0.41,2,0,5,0,4,0,0,0
599,2.01,0.698134722070984,0,0,1,1,0,0,1,0,12,1.09,0.0861776962410524,0,1,2,1,0,0,0,0,0.2125,0.82,14,1,2,0,4,0,0,0
603,3.09,1.12817109090965,0,0,0,4,1,0,1,1,5,2.88333333333333,1.05894703227568,0,1,2,0,1,1,0,1,0.7875,0.19,8,0,5,0,5,0,1,9
604,3.66,1.29746314741327,0,0,1,1,0,0,1,1,6,0.89,-0.116533816255952,1,1,2,1,1,2,1,0,0.25,0.26,30,0,4,0,3,0,0,0
605,0.38,-0.967584026261706,1,0,1,3,1,0,1,1,12,1.87,0.625938430866495,0,1,1,0,1,0,1,1,0.325,0.5,5,2,4,1,4,1,1,5
606,1.62,0.482426149244293,0,0,0,0,0,0,0,1,16,0.88,-0.127833371509885,1,1,2,0,0,0,0,0,0.675,0.72,7,0,9,1,6,0,0,0
607,2.99,1.0952733874026,0,0,1,2,1,0,0,1,16,1.1125,0.106609735058258,0,1,2,0,0,0,0,0,0.5,0.55,50,99,5,0,2,1,2,4
608,3.8,1.33500106673234,0,0,0,3,1,0,0,0,12,3.87,1.35325450704169,0,1,2,1,1,2,0,1,0.3125,0.23,0,0,7,0,6,1,0,8
